seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,flow,8,32,5.5057609006762505,0.18228798173367972,0.8690471732988954,0.6688992064446211,0.7943359375,2.120582040399313
1701,flow,9,1,1.485597375780344,0.037489618393010404,0.23551088967360553,0.16680033900775013,0.85078125,0.6301697720773518
1701,flow,9,2,1.9029834419488907,0.05303471928345965,0.3004357845056802,0.2160966338124126,0.85390625,0.8150134552270174
1701,flow,9,4,2.8060699589550495,0.07861605292418966,0.4344235740136355,0.3035989571362734,0.8361328125,1.0382369896396995
1701,flow,9,8,3.8458068296313286,0.12454811902716752,0.5908227814361453,0.4175326144322753,0.8193359375,1.3380629867315292
1701,flow,9,16,4.618091009557247,0.15541733207646755,0.7212416362017393,0.5345911346375942,0.813671875,1.742343157529831
1701,flow,9,32,5.733173608779907,0.19891820964403448,0.905454152263701,0.6985552036203444,0.8119140625,2.362380113452673
1701,flow,10,1,1.3005587831139565,0.028468274293118104,0.20680663071107117,0.14283114974386985,0.8935546875,0.6061662188731134
1701,flow,10,2,1.6508105844259262,0.04300693914410654,0.2612486777361482,0.1869082830380648,0.885546875,0.7805396793410182
1701,flow,10,4,2.2784912940114737,0.06121436780085783,0.35882732551544905,0.2620539586059749,0.8685546875,0.992128349840641
1701,flow,10,8,3.1868766583502293,0.09698920429218556,0.5007521319203079,0.36944405385293067,0.8357421875,1.274161297827959
1701,flow,10,16,4.276369947940111,0.1340715618571266,0.6727322372607887,0.5127090937457979,0.814453125,1.655611900612712
1701,flow,10,32,5.508604638278484,0.17160538735333827,0.873481591232121,0.684764598030597,0.7962890625,2.1968307960778475
1701,flow,11,1,1.5283905621618032,0.036137178452918264,0.24207949265837667,0.16984004294499752,0.88515625,0.6992453914135695
1701,flow,11,2,2.081574024632573,0.05501133779762307,0.32776655070483685,0.2298925216309726,0.8697265625,0.8994613895192742
1701,flow,11,4,3.1700700260698795,0.0911257829284295,0.4867052116896957,0.3312196317128837,0.8419921875,1.1493340143933892
1701,flow,11,8,4.673046112060547,0.1456347576458938,0.705548879224807,0.4822332097683102,0.8056640625,1.4830671641975641
1701,flow,11,16,5.657067682594061,0.18392554344609377,0.868367847520858,0.6117934146896005,0.7984375,1.902947487309575
1701,flow,11,32,6.086738973855972,0.20015873597003517,0.9621771024540067,0.7247287267819047,0.8341796875,2.547422755509615
1701,flow,12,1,1.686629794538021,0.04319072174257594,0.26900474540889263,0.18755118816625324,0.8599609375,0.7072898056358099
1701,flow,12,2,2.1428796872496605,0.059598966676276136,0.3381251913961023,0.2426531857345253,0.8603515625,0.8942363411188126
1701,flow,12,4,2.9444316998124123,0.09048095194157209,0.4600666693877429,0.3308228603564203,0.8369140625,1.125820353627205
1701,flow,12,8,4.18096137419343,0.13242524873930958,0.6433248207904398,0.4665655493736267,0.7931640625,1.4303581714630127
1701,flow,12,16,5.291633944958448,0.17276190896518526,0.8190126498229802,0.6154151172377169,0.7865234375,1.8460911940783262
1701,flow,12,32,6.338453873991966,0.21330712107010183,1.0036277351900935,0.7770028952509165,0.796484375,2.511445365846157
1701,flow,13,1,1.7932068649679422,0.0458797673345543,0.28016490139998496,0.18882294057402757,0.83515625,0.6649562283419073
1701,flow,13,2,2.225309483706951,0.060746632923837696,0.3462442278396338,0.23942024353891608,0.8431640625,0.8495809612795711
1701,flow,13,4,2.954871078953147,0.08759822481079022,0.45470005623064935,0.3103626132942736,0.8482421875,1.083326794207096
1701,flow,13,8,3.882466834038496,0.12375672324560578,0.6013699299655855,0.42274114093743265,0.81796875,1.3706861156970263
1701,flow,13,16,4.712853107601404,0.16025183594319964,0.7370933592319489,0.5510321124456823,0.801171875,1.759132694453001
1701,flow,13,32,5.606103733181953,0.19078970048576588,0.8877778118476272,0.6928730681538582,0.811328125,2.3586924355477095
1701,flow,14,1,1.4221831634640694,0.0335503362875897,0.2273003910668194,0.16172558232210574,0.908203125,0.7480406034737825
1701,flow,14,2,1.917614035308361,0.05152491742046546,0.30599897191859776,0.22268223250284788,0.8998046875,0.959898573346436
1701,flow,14,4,2.7579662390053272,0.08050952380290251,0.4354208018630743,0.3159406080376357,0.8703125,1.220993086695671
1701,flow,14,8,4.316385313868523,0.134608011925593,0.6684774504974484,0.475603005848825,0.8263671875,1.5587785113602877
