channel,context,test,source,target,minimum_family_adjusted_p,maximum_absolute_effect,significant_cells,tested_cells
endpoint_mean,baseline,effect,LUA,PHC,0.0001735687255859,0.1494773626327514,19,24
endpoint_mean,baseline,effect,ASJ,AVD,0.0001735687255859,0.0894558280706405,4,24
endpoint_mean,baseline,effect,AIN,RIC,0.0001754760742187,0.1331797838211059,3,24
endpoint_mean,baseline,effect,ASK,URX,0.0001792907714843,0.2940341234207153,24,24
endpoint_mean,baseline,effect,AIA,AIZ,0.0001792907714843,0.1002111583948135,13,24
endpoint_mean,baseline,effect,AIA,RIC,0.0001792907714843,0.0960513576865196,8,24
endpoint_mean,baseline,effect,AIM,URX,0.0001792907714843,0.0555658750236034,6,24
endpoint_mean,baseline,effect,AIY,RMG,0.0001811981201171,0.1134958714246749,17,24
endpoint_mean,baseline,effect,AVD,IL1,0.0001811981201171,0.1124132126569747,19,24
endpoint_mean,baseline,effect,SIA,AVF,0.00018310546875,0.1591454595327377,14,24
endpoint_mean,baseline,effect,AIY,AIM,0.0001850128173828,0.1399149149656295,19,24
endpoint_mean,baseline,lag_minus_1,ADE,FLP,0.0002002716064453,0.0887856185436248,4,18
endpoint_mean,baseline,effect,FLP,RIC,0.0002155303955078,0.1172366738319397,6,24
endpoint_mean,baseline,effect,ASG,PHC,0.0002174377441406,0.1042012944817543,6,24
endpoint_mean,baseline,lag_minus_1,SMD,RMD,0.000223159790039,0.1963103264570236,5,18
endpoint_mean,baseline,effect,AIM,AIY,0.000223159790039,0.1043351888656616,14,24
endpoint_mean,baseline,effect,PHB,OLQ,0.0002365112304687,0.1989965140819549,14,24
endpoint_mean,baseline,effect,AVJ,AVF,0.0002365112304687,0.1275969445705413,15,24
endpoint_mean,baseline,effect,AVK,ADA,0.0002365112304687,0.0900186598300933,15,24
endpoint_mean,baseline,effect,AIM,URA,0.0002517700195312,0.0739481747150421,6,24
endpoint_mean,baseline,effect,ASG,PVC,0.0002555847167968,0.126514196395874,18,24
endpoint_mean,baseline,effect,URX,RIP,0.0002593994140625,0.0822893753647804,16,24
endpoint_mean,baseline,effect,RMH,AVB,0.0002670288085937,0.1798669993877411,11,24
endpoint_mean,baseline,effect,RIA,URX,0.0002689361572265,0.1754824072122573,8,24
endpoint_mean,baseline,effect,PHC,PHA,0.0002689361572265,0.0945300832390785,19,24
endpoint_mean,baseline,effect,AIZ,AIN,0.0002689361572265,0.0874233171343803,9,24
endpoint_mean,baseline,effect,SMB,AWB,0.0002803802490234,0.0850998312234878,5,24
endpoint_mean,baseline,effect,OLL,PHA,0.0002861022949218,0.1165298596024513,16,24
endpoint_mean,baseline,effect,RMF,SMB,0.0002899169921875,0.2179986536502838,11,24
endpoint_mean,baseline,lag_minus_1,LUA,PVC,0.00030517578125,0.122567132115364,3,18
endpoint_mean,baseline,lag_minus_1,PVC,PHC,0.0003204345703125,0.1172699928283691,4,18
endpoint_mean,baseline,effect,SAA,IL1,0.0003204345703125,0.0958306044340133,10,24
endpoint_mean,baseline,lag_minus_1,PVC,AVF,0.0003204345703125,0.0925628095865249,2,18
endpoint_mean,baseline,effect,RIA,RIB,0.0003223419189453,0.2034652233123779,14,24
endpoint_mean,baseline,effect,CEP,AIM,0.0003242492675781,0.1093560308218002,9,24
endpoint_mean,baseline,effect,RID,URX,0.0003299713134765,0.1739238798618316,22,24
endpoint_mean,baseline,effect,IL2,PVW,0.0003299713134765,0.0452599003911018,1,24
endpoint_mean,baseline,effect,AVJ,RMH,0.0003318786621093,0.1484657227993011,6,24
endpoint_mean,baseline,effect,PHA,PVP,0.0003604888916015,0.1276701390743255,6,24
endpoint_mean,baseline,effect,IL2,RIP,0.0003604888916015,0.0774518698453903,8,24
endpoint_mean,baseline,effect,PLN,PHC,0.0003681182861328,0.1627604216337204,7,24
endpoint_mean,baseline,effect,RMF,SIA,0.000375747680664,0.162159189581871,22,24
endpoint_mean,baseline,effect,AVD,RIC,0.0003795623779296,0.0985014885663986,10,24
endpoint_mean,baseline,effect,URX,RIA,0.0003852844238281,0.1465727388858795,17,24
endpoint_mean,baseline,effect,RIV,AVJ,0.0003871917724609,0.2309286594390869,14,24
endpoint_mean,baseline,effect,URX,RMG,0.0003890991210937,0.0764146447181701,6,24
endpoint_mean,baseline,effect,PVQ,OLL,0.0003890991210937,0.0646439716219902,2,24
endpoint_mean,baseline,effect,PLN,PVW,0.0003910064697265,0.1927010715007782,17,24
endpoint_mean,baseline,effect,URA,URY,0.000396728515625,0.1576138138771057,10,24
endpoint_mean,baseline,effect,AUA,SMB,0.000396728515625,0.0997300446033477,5,24
endpoint_mean,baseline,effect,ALN,ASK,0.000396728515625,0.0910578146576881,8,24
endpoint_mean,baseline,effect,ASJ,ADE,0.0003986358642578,0.0702695846557617,12,24
endpoint_mean,baseline,effect,SMD,OLL,0.0004024505615234,0.2343335598707199,4,24
endpoint_mean,baseline,effect,IL2,RIC,0.0004158020019531,0.074554830789566,2,24
endpoint_mean,baseline,effect,AUA,PVW,0.0004329681396484,0.0637492090463638,8,24
endpoint_mean,baseline,effect,AUA,AIM,0.0004405975341796,0.1242997646331787,20,24
endpoint_mean,baseline,effect,ASJ,URX,0.0004501342773437,0.0546335987746715,1,24
endpoint_mean,baseline,effect,ADA,AQR,0.000457763671875,0.089595541357994,7,24
endpoint_mean,baseline,effect,IL2,RMG,0.0004844665527343,0.0759649649262428,10,24
endpoint_mean,baseline,effect,OLL,OLQ,0.0004940032958984,0.1607509404420852,3,24
endpoint_mean,baseline,effect,CEP,IL2,0.0004940032958984,0.1043766885995864,20,24
endpoint_mean,baseline,effect,AIZ,PHC,0.000497817993164,0.106437012553215,8,24
endpoint_mean,baseline,effect,LUA,PLN,0.0005073547363281,0.2234906703233719,21,24
endpoint_mean,baseline,effect,SAA,RIA,0.0005226135253906,0.1684190779924392,15,24
endpoint_mean,baseline,effect,PVC,PVR,0.0005264282226562,0.170743927359581,17,24
endpoint_mean,baseline,effect,LUA,PHB,0.0005302429199218,0.1888182461261749,7,24
endpoint_mean,baseline,lag_minus_1,SMD,SIB,0.0005607604980468,0.197966068983078,4,18
endpoint_mean,baseline,effect,SIA,PVR,0.0005607604980468,0.1114177331328392,4,24
endpoint_mean,baseline,effect,AIY,IL2,0.0005626678466796,0.072655513882637,8,24
endpoint_mean,baseline,effect,AVD,SIA,0.0005664825439453,0.0976198315620422,12,24
endpoint_mean,baseline,effect,PVN,PVW,0.0005760192871093,0.0806334987282753,2,24
endpoint_mean,baseline,effect,RIH,URB,0.000579833984375,0.0812272876501083,5,24
endpoint_mean,baseline,effect,PVN,URB,0.0005817413330078,0.0834427401423454,6,24
endpoint_mean,baseline,effect,AIA,AVF,0.0005931854248046,0.086004801094532,6,24
endpoint_mean,baseline,effect,AUA,RMF,0.0005989074707031,0.123103380203247,15,24
endpoint_mean,baseline,effect,AIY,ADE,0.0005989074707031,0.1040364876389503,4,24
endpoint_mean,baseline,effect,AIM,OLL,0.0006027221679687,0.089317962527275,16,24
endpoint_mean,baseline,effect,IL2,SIA,0.0006122589111328,0.1045072451233863,22,24
endpoint_mean,baseline,effect,RIA,CEP,0.0006179809570312,0.1216925010085105,11,24
endpoint_mean,baseline,effect,SIA,PLN,0.0006217956542968,0.1329458057880401,13,24
endpoint_mean,baseline,effect,SMD,AVF,0.0006217956542968,0.1252809762954712,6,24
endpoint_mean,baseline,effect,CEP,AVB,0.0006294250488281,0.0847598761320114,4,24
endpoint_mean,baseline,effect,ASK,PVW,0.0006313323974609,0.1662480980157852,6,24
endpoint_mean,baseline,effect,AUA,PVR,0.0006389617919921,0.101959004998207,9,24
endpoint_mean,baseline,effect,RIA,RMD,0.0006599426269531,0.1412337571382522,5,24
endpoint_mean,baseline,effect,AQR,RMG,0.00067138671875,0.1206152066588401,16,24
endpoint_mean,baseline,effect,AIN,ADL,0.0006752014160156,0.1468933969736099,11,24
endpoint_mean,baseline,effect,RIS,RIA,0.000680923461914,0.1076314449310302,4,24
endpoint_mean,baseline,effect,PHC,PVN,0.000680923461914,0.1009603589773178,10,24
endpoint_mean,baseline,effect,RIV,RME,0.000701904296875,0.1769905239343643,6,24
endpoint_mean,baseline,lag_minus_1,IL1,URA,0.000701904296875,0.0782000571489334,3,18
endpoint_mean,baseline,effect,URB,RIH,0.0007266998291015,0.1197574138641357,9,24
endpoint_mean,baseline,effect,PHB,PVC,0.000741958618164,0.2477220594882965,20,24
endpoint_mean,baseline,effect,LUA,PVW,0.000741958618164,0.1812025606632232,12,24
endpoint_mean,baseline,effect,AVD,SMB,0.0007476806640625,0.1187331900000572,3,24
endpoint_mean,baseline,effect,URB,AIM,0.0007553100585937,0.0969027429819107,6,24
endpoint_mean,baseline,effect,PVR,RIC,0.0007705688476562,0.0711818784475326,10,24
endpoint_mean,baseline,effect,PHB,ADE,0.000772476196289,0.1536473631858825,14,24
endpoint_mean,baseline,effect,RMH,RIH,0.0007743835449218,0.1198188662528991,9,24
endpoint_mean,baseline,effect,SMB,AVK,0.0007801055908203,0.1020671352744102,7,24
endpoint_mean,baseline,effect,AIM,IL1,0.0008258819580078,0.0663806572556495,4,24
endpoint_mean,baseline,effect,CEP,AVF,0.0008449554443359,0.1078108102083206,9,24
endpoint_mean,baseline,effect,SMD,RMH,0.0008773803710937,0.2655425071716308,10,24
endpoint_mean,baseline,effect,IL2,URX,0.0008773803710937,0.1238921657204628,15,24
endpoint_mean,baseline,effect,RMH,ASJ,0.0008888244628906,0.1066112518310546,5,24
endpoint_mean,baseline,effect,PVT,RIS,0.0009098052978515,0.1126762181520462,7,24
endpoint_mean,baseline,effect,RIV,RIA,0.0009288787841796,0.2332879602909088,4,24
endpoint_mean,baseline,effect,AUA,ASJ,0.0009288787841796,0.1865560561418533,3,24
endpoint_mean,baseline,effect,RIH,URA,0.0009708404541015,0.0838645994663238,6,24
endpoint_mean,baseline,effect,RID,RIP,0.0009880065917968,0.1022053360939025,12,24
endpoint_mean,baseline,effect,PVQ,PLN,0.0009937286376953,0.1017414480447769,9,24
endpoint_mean,baseline,effect,OLL,AVE,0.0010089874267578,0.1728564202785492,8,24
endpoint_mean,baseline,effect,RIP,AVK,0.0010185241699218,0.1027574986219406,21,24
endpoint_mean,baseline,effect,PQR,PHB,0.0010490417480468,0.0938205271959304,4,24
endpoint_mean,baseline,effect,RMF,RMH,0.0010509490966796,0.1582952439785003,16,24
endpoint_mean,baseline,lag_minus_1,SMD,AVB,0.0010929107666015,0.2508919835090637,3,18
endpoint_mean,baseline,effect,PVR,PLN,0.0011520385742187,0.0756046548485755,5,24
endpoint_mean,baseline,effect,URX,PVC,0.0012111663818359,0.0552679188549518,5,24
endpoint_mean,baseline,effect,URB,BAG,0.0012130737304687,0.10469950735569,13,24
endpoint_mean,baseline,effect,DVA,PVQ,0.001251220703125,0.1551072001457214,14,24
endpoint_mean,baseline,effect,SIA,ADE,0.0012664794921875,0.1266473233699798,5,24
endpoint_mean,baseline,effect,ALN,PVN,0.0012664794921875,0.1173310726881027,3,24
endpoint_mean,baseline,effect,SMD,SAA,0.0012893676757812,0.1528180539608001,10,24
endpoint_mean,baseline,effect,ADA,PVW,0.0012893676757812,0.0418450310826301,2,24
endpoint_mean,baseline,effect,SMB,SAA,0.001321792602539,0.1743853688240051,11,24
endpoint_mean,baseline,effect,PVR,PVW,0.0013256072998046,0.1488481312990188,8,24
endpoint_mean,baseline,effect,URB,ADA,0.0013351440429687,0.0921941921114921,3,24
endpoint_mean,baseline,effect,RMG,ADE,0.001352310180664,0.1036484465003013,8,24
endpoint_mean,baseline,effect,SAA,AUA,0.0013580322265625,0.1381746977567672,12,24
endpoint_mean,baseline,effect,SMD,PVQ,0.001382827758789,0.1350256502628326,8,24
endpoint_mean,baseline,effect,RIP,AUA,0.0014190673828125,0.1155983358621597,14,24
endpoint_mean,baseline,effect,RMH,AUA,0.001434326171875,0.1104928851127624,10,24
endpoint_mean,baseline,effect,PVR,PHB,0.0014476776123046,0.0739243850111961,6,24
endpoint_mean,baseline,effect,RMF,AIM,0.0014839172363281,0.1321351081132888,7,24
endpoint_mean,baseline,effect,AVJ,ADA,0.0015029907226562,0.1313139796257019,3,24
endpoint_mean,baseline,effect,OLL,ADF,0.0015163421630859,0.1181238442659378,2,24
endpoint_mean,baseline,effect,SMD,AIZ,0.0015583038330078,0.168270081281662,8,24
endpoint_mean,baseline,effect,PVN,AIM,0.0015602111816406,0.1053432449698448,8,24
endpoint_mean,baseline,effect,SMD,RMF,0.0015869140625,0.119909644126892,1,24
endpoint_mean,baseline,effect,RMF,ADA,0.001596450805664,0.1071988940238952,3,24
endpoint_mean,baseline,effect,IL2,RMF,0.001617431640625,0.1088771671056747,3,24
endpoint_mean,baseline,effect,RIP,PHC,0.0016460418701171,0.093777135014534,12,24
endpoint_mean,baseline,effect,PVP,RIB,0.0016613006591796,0.1250729709863662,2,24
endpoint_mean,baseline,effect,ALA,RIV,0.0016613006591796,0.1233906298875808,2,24
endpoint_mean,baseline,effect,URB,RIC,0.0016613006591796,0.0950912758708,11,24
endpoint_mean,baseline,effect,AIZ,AQR,0.0016651153564453,0.1276370286941528,12,24
endpoint_mean,baseline,effect,PVR,ALN,0.0016956329345703,0.0787527486681938,3,24
endpoint_mean,baseline,effect,ASJ,URB,0.001708984375,0.0798757821321487,2,24
endpoint_mean,baseline,effect,AVF,PVC,0.0017204284667968,0.0579735711216926,5,24
endpoint_mean,baseline,effect,IL2,AIA,0.0017242431640625,0.0661119669675827,3,24
endpoint_mean,baseline,effect,RMD,IL2,0.0017280578613281,0.1296344697475433,3,24
endpoint_mean,baseline,effect,ASJ,RMF,0.0017471313476562,0.1042795181274414,5,24
endpoint_mean,baseline,effect,RMF,CEP,0.0018291473388671,0.1453070491552353,9,24
endpoint_mean,baseline,effect,RIC,IL1,0.0018367767333984,0.0926872342824935,5,24
endpoint_mean,baseline,effect,SAA,OLL,0.0018730163574218,0.12555031478405,9,24
endpoint_mean,baseline,effect,AIZ,RIC,0.0018768310546875,0.1158103495836258,3,24
endpoint_mean,baseline,effect,URA,PVR,0.0018806457519531,0.068801149725914,6,24
endpoint_mean,baseline,effect,CEP,AIA,0.001901626586914,0.0871594324707984,10,24
endpoint_mean,baseline,effect,AVJ,SMB,0.0019283294677734,0.1505271643400192,3,24
endpoint_mean,baseline,effect,AIN,RIR,0.0019283294677734,0.1063929796218872,11,24
endpoint_mean,baseline,effect,PVN,URA,0.0019493103027343,0.0916333049535751,3,24
endpoint_mean,baseline,effect,RIH,CEP,0.0020561218261718,0.191172569990158,14,24
endpoint_mean,baseline,effect,IL1,RIC,0.0020771026611328,0.0873650759458541,3,24
endpoint_mean,baseline,effect,ALN,AVF,0.0020904541015625,0.0695427805185318,2,24
endpoint_mean,baseline,effect,RIA,BAG,0.0021209716796875,0.1219435185194015,6,24
endpoint_mean,baseline,effect,RIC,CEP,0.0021400451660156,0.0889192074537277,6,24
endpoint_mean,baseline,effect,CEP,RMG,0.002145767211914,0.1038485020399093,13,24
endpoint_mean,baseline,effect,ALA,PHA,0.0021781921386718,0.0737349390983581,6,24
endpoint_mean,baseline,effect,PVN,CEP,0.0022315979003906,0.096424825489521,6,24
endpoint_mean,baseline,effect,ADE,RIC,0.0022335052490234,0.096232071518898,11,24
endpoint_mean,baseline,effect,RIA,AVE,0.0023136138916015,0.1609734147787094,2,24
endpoint_mean,baseline,effect,FLP,AQR,0.0023136138916015,0.1086944714188575,7,24
endpoint_mean,baseline,effect,ALA,ASK,0.0023517608642578,0.0962558537721633,4,24
endpoint_mean,baseline,effect,DVA,AIA,0.0023651123046875,0.0664093643426895,4,24
endpoint_mean,baseline,effect,SIA,AUA,0.0023670196533203,0.1259617358446121,11,24
endpoint_mean,baseline,effect,OLL,CEP,0.0025043487548828,0.109657883644104,3,24
endpoint_mean,baseline,effect,ADE,URB,0.0025100708007812,0.0381480529904365,1,24
endpoint_mean,baseline,effect,SMD,SAB,0.0025253295898437,0.1564527601003646,1,24
endpoint_mean,baseline,effect,URB,URY,0.0025463104248046,0.1224167943000793,15,24
endpoint_mean,baseline,effect,IL2,ADA,0.0025539398193359,0.0591430068016052,2,24
endpoint_mean,baseline,effect,PVP,AIZ,0.0025806427001953,0.0520488210022449,1,24
endpoint_mean,baseline,effect,SIA,RMH,0.0025863647460937,0.103463314473629,3,24
endpoint_mean,baseline,effect,ASK,AWC,0.0025920867919921,0.1212906837463378,2,24
endpoint_mean,baseline,effect,PLN,PVQ,0.0026149749755859,0.1390844285488128,3,24
endpoint_mean,baseline,effect,AVD,RIH,0.0026168823242187,0.1088564544916153,5,24
endpoint_mean,baseline,effect,IL2,AVD,0.0026206970214843,0.0949995964765548,6,24
endpoint_mean,baseline,effect,RIC,ASJ,0.0026321411132812,0.1016359329223632,7,24
endpoint_mean,baseline,effect,FLP,PLN,0.0026702880859375,0.0347544439136981,1,24
endpoint_mean,baseline,effect,RIV,AVE,0.0027084350585937,0.2019311934709549,6,24
endpoint_mean,baseline,effect,AIN,SIA,0.0027084350585937,0.0847284570336341,6,24
endpoint_mean,baseline,effect,IL2,ALA,0.0027179718017578,0.0830834433436393,3,24
endpoint_mean,baseline,effect,PHA,PHB,0.0027294158935546,0.1272413283586502,3,24
endpoint_mean,baseline,effect,RIP,PHA,0.0027999877929687,0.0649112910032272,5,24
endpoint_mean,baseline,effect,RMH,AIZ,0.0028038024902343,0.1132919043302536,7,24
endpoint_mean,baseline,effect,PHA,PVC,0.0028057098388671,0.1404193043708801,11,24
endpoint_mean,baseline,effect,SIA,RMG,0.0028114318847656,0.1593298614025116,12,24
endpoint_mean,baseline,effect,PVW,AUA,0.0028419494628906,0.0788638144731521,5,24
endpoint_mean,baseline,effect,PLN,PQR,0.0028533935546875,0.1407806873321533,11,24
endpoint_mean,baseline,effect,RMD,SMB,0.0028762817382812,0.2319831848144531,19,24
endpoint_mean,baseline,effect,AIA,AQR,0.0029067993164062,0.0932157859206199,11,24
endpoint_mean,baseline,effect,PVP,PVN,0.0030326843261718,0.1585481613874435,13,24
endpoint_mean,baseline,effect,AVD,AWC,0.0030879974365234,0.0980370789766311,5,24
endpoint_mean,baseline,effect,RIA,OLQ,0.003091812133789,0.140969917178154,7,24
endpoint_mean,baseline,effect,SMD,ADA,0.0031261444091796,0.1245357245206832,4,24
endpoint_mean,baseline,effect,IL1,OLQ,0.0031814575195312,0.1202157884836196,4,24
endpoint_mean,baseline,effect,RMD,URB,0.0031948089599609,0.0987225919961929,8,24
endpoint_mean,baseline,effect,AIZ,RMG,0.0032539367675781,0.0809461027383804,4,24
endpoint_mean,baseline,effect,AQR,RIP,0.0032577514648437,0.0798551589250564,7,24
endpoint_mean,baseline,effect,RIP,URY,0.0032711029052734,0.1435272097587585,10,24
endpoint_mean,baseline,effect,RIH,RMH,0.0032920837402343,0.0835422128438949,1,24
endpoint_mean,baseline,effect,RIA,AVH,0.0033397674560546,0.152028426527977,8,24
endpoint_mean,baseline,effect,IL2,FLP,0.0034236907958984,0.0760440975427627,7,24
endpoint_mean,baseline,effect,CEP,FLP,0.0034828186035156,0.0782689154148101,4,24
endpoint_mean,baseline,effect,PVC,PHB,0.0035324096679687,0.1280097514390945,10,24
endpoint_mean,baseline,effect,OLL,ASE,0.0036201477050781,0.1148673743009567,5,24
endpoint_mean,baseline,effect,RIP,IL2,0.0037097930908203,0.0830955728888511,5,24
endpoint_mean,baseline,effect,AIY,RMH,0.0037441253662109,0.1259064525365829,12,24
endpoint_mean,baseline,effect,RIC,PVR,0.0037803649902343,0.0744343847036361,6,24
endpoint_mean,baseline,effect,SAA,RMD,0.0037918090820312,0.1326945722103119,11,24
endpoint_mean,baseline,effect,AVJ,RMG,0.0037956237792968,0.1186989992856979,8,24
endpoint_mean,baseline,effect,PVT,OLL,0.0038032531738281,0.1094043850898742,8,24
endpoint_mean,baseline,effect,PHC,ADE,0.0038356781005859,0.0793872401118278,2,24
endpoint_mean,baseline,effect,RMH,AVD,0.0038471221923828,0.098322108387947,5,24
endpoint_mean,baseline,effect,RMF,AVF,0.0039081573486328,0.1195108518004417,3,24
endpoint_mean,baseline,lag_minus_1,SMD,RID,0.0039119720458984,0.2936284244060516,2,18
endpoint_mean,baseline,effect,PHB,DVB,0.0039520263671875,0.1196680814027786,2,24
endpoint_mean,baseline,effect,RIC,SAA,0.0040092468261718,0.1088288575410842,4,24
endpoint_mean,baseline,effect,PVR,PHA,0.0040493011474609,0.0512241311371326,3,24
endpoint_mean,baseline,effect,SIA,AVD,0.0040760040283203,0.1512867510318756,9,24
endpoint_mean,baseline,effect,AUA,AVJ,0.0041351318359375,0.0971981883049011,7,24
endpoint_mean,baseline,effect,IL1,ADE,0.0042953491210937,0.1157252937555313,13,24
endpoint_mean,baseline,effect,AIN,AIZ,0.0043697357177734,0.1337101906538009,10,24
endpoint_mean,baseline,effect,RMD,SMD,0.0043754577636718,0.1749599277973175,3,24
endpoint_mean,baseline,effect,AIA,RIS,0.0044002532958984,0.0902577936649322,6,24
endpoint_mean,baseline,effect,IL1,PVT,0.0044097900390625,0.0666606724262237,5,24
endpoint_mean,baseline,effect,ASK,AIY,0.0044879913330078,0.2087819576263427,11,24
endpoint_mean,baseline,effect,AVK,AIY,0.0045032501220703,0.1171530857682228,8,24
endpoint_mean,baseline,effect,PHC,PVQ,0.0045375823974609,0.1091423034667968,5,24
endpoint_mean,baseline,effect,AIM,SMD,0.0046558380126953,0.1050364002585411,1,24
endpoint_mean,baseline,effect,RIV,RIM,0.0046901702880859,0.24919393658638,11,24
endpoint_mean,baseline,effect,PVN,ALN,0.0047225952148437,0.1715684980154037,4,24
endpoint_mean,baseline,effect,PVQ,RIP,0.0048503875732421,0.0813460201025009,4,24
endpoint_mean,baseline,effect,DVC,ALN,0.0049076080322265,0.0678301602602005,3,24
endpoint_mean,baseline,effect,SIA,PQR,0.0050506591796875,0.1321502327919006,5,24
endpoint_mean,baseline,effect,SIA,RIS,0.0050506591796875,0.1130447834730148,8,24
endpoint_mean,baseline,effect,PQR,PHC,0.0050926208496093,0.0752126350998878,9,24
endpoint_mean,baseline,effect,OLL,RIA,0.0051021575927734,0.0909589380025863,1,24
endpoint_mean,baseline,effect,SAA,URY,0.0052776336669921,0.1141137331724166,2,24
