cohort,channel,context,lag,horizon,comparison,scope,n_edges,spearman,rmse,sign_agreement
historical80,endpoint_mean,active_minus_baseline,1,4,generator_1_vs_2,all,6320,0.046014250943867345,0.051138178,0.5246835443037975
historical80,endpoint_mean,active_minus_baseline,1,4,generator_1_vs_2,strong,4503,0.0686973997437826,0.044561382,0.5307572729291583
historical80,endpoint_mean,active_minus_baseline,1,4,independent_MC,all,6320,0.05969923934721652,0.05164518,0.5231012658227848
historical80,endpoint_mean,active_minus_baseline,1,4,independent_MC,strong,4503,0.06242200599763076,0.04413599,0.5236508994003998
historical80,endpoint_mean,active_minus_baseline,1,4,direct_N4096,all,6320,0.016229178104354345,0.06971115,0.5090189873417722
historical80,endpoint_mean,active_minus_baseline,1,4,direct_N4096,strong,4503,0.017297215848802946,0.06337126,0.5078836331334666
historical80,endpoint_mean,active_minus_baseline,1,8,generator_0_vs_1,all,6320,0.04735004986054272,0.050239857,0.526740506329114
historical80,endpoint_mean,active_minus_baseline,1,8,generator_0_vs_1,strong,4503,0.057042767103677124,0.04387505,0.5307572729291583
historical80,endpoint_mean,active_minus_baseline,1,8,generator_0_vs_2,all,6320,0.022183702499429685,0.050260674,0.5137658227848101
historical80,endpoint_mean,active_minus_baseline,1,8,generator_0_vs_2,strong,4503,0.003610741156442966,0.044755865,0.5096602265156562
historical80,endpoint_mean,active_minus_baseline,1,8,generator_1_vs_2,all,6320,0.04412993729523205,0.049181245,0.5189873417721519
historical80,endpoint_mean,active_minus_baseline,1,8,generator_1_vs_2,strong,4503,0.0682101824090816,0.042706195,0.5240950477459472
historical80,endpoint_mean,active_minus_baseline,1,8,independent_MC,all,6320,0.09448374313846081,0.048432395,0.532753164556962
historical80,endpoint_mean,active_minus_baseline,1,8,independent_MC,strong,4503,0.09805916249503265,0.041581392,0.5351987563846324
historical80,endpoint_mean,active_minus_baseline,1,8,direct_N4096,all,6320,0.03520234133427612,0.074469216,0.5170886075949367
historical80,endpoint_mean,active_minus_baseline,1,8,direct_N4096,strong,4503,0.030405916395226443,0.06953149,0.5156562291805463
historical80,endpoint_mean,active_minus_baseline,1,16,generator_0_vs_1,all,6320,0.056152722678656175,0.04805986,0.5197784810126582
historical80,endpoint_mean,active_minus_baseline,1,16,generator_0_vs_1,strong,4503,0.049001157739199504,0.042507026,0.5194314901176993
historical80,endpoint_mean,active_minus_baseline,1,16,generator_0_vs_2,all,6320,0.033985814766667115,0.04806515,0.5096518987341773
historical80,endpoint_mean,active_minus_baseline,1,16,generator_0_vs_2,strong,4503,0.012544173436727618,0.04286613,0.5009993337774816
historical80,endpoint_mean,active_minus_baseline,1,16,generator_1_vs_2,all,6320,0.037373372318068684,0.04746452,0.5151898734177215
historical80,endpoint_mean,active_minus_baseline,1,16,generator_1_vs_2,strong,4503,0.0570344697046557,0.041048132,0.5174328225627359
historical80,endpoint_mean,active_minus_baseline,1,16,independent_MC,all,6320,0.14510395442957238,0.045342203,0.5569620253164557
historical80,endpoint_mean,active_minus_baseline,1,16,independent_MC,strong,4503,0.15126023651924775,0.039113406,0.5647346213635355
historical80,endpoint_mean,active_minus_baseline,1,16,direct_N4096,all,6320,0.03891443106055,0.085065864,0.5199367088607595
historical80,endpoint_mean,active_minus_baseline,1,16,direct_N4096,strong,4503,0.02959002376325056,0.08008414,0.5174328225627359
historical80,endpoint_mean,active_minus_baseline,1,32,generator_0_vs_1,all,6320,0.050264968461732784,0.046742853,0.5191455696202532
historical80,endpoint_mean,active_minus_baseline,1,32,generator_0_vs_1,strong,4503,0.026219691490261078,0.041714072,0.513657561625583
historical80,endpoint_mean,active_minus_baseline,1,32,generator_0_vs_2,all,6320,0.04346480930442367,0.04629923,0.5115506329113924
historical80,endpoint_mean,active_minus_baseline,1,32,generator_0_vs_2,strong,4503,0.02017861511126165,0.041658837,0.5078836331334666
historical80,endpoint_mean,active_minus_baseline,1,32,generator_1_vs_2,all,6320,0.053264497304564,0.045692585,0.5151898734177215
historical80,endpoint_mean,active_minus_baseline,1,32,generator_1_vs_2,strong,4503,0.061363281945206696,0.039524782,0.5185431934266045
historical80,endpoint_mean,active_minus_baseline,1,32,independent_MC,all,6320,0.19459917593782355,0.042643495,0.5700949367088608
historical80,endpoint_mean,active_minus_baseline,1,32,independent_MC,strong,4503,0.1857495595896661,0.03732229,0.5700644015101044
historical80,endpoint_mean,active_minus_baseline,1,32,direct_N4096,all,6320,0.04566540098043927,0.10037345,0.5191455696202532
historical80,endpoint_mean,active_minus_baseline,1,32,direct_N4096,strong,4503,0.03233166151011715,0.09574896,0.5134354874528092
historical80,endpoint_mean,active_minus_baseline,4,1,generator_0_vs_1,all,6320,0.02331955777149636,0.054149654,0.5011075949367089
historical80,endpoint_mean,active_minus_baseline,4,1,generator_0_vs_1,strong,4503,0.006487487081346901,0.04637609,0.49744614701310236
historical80,endpoint_mean,active_minus_baseline,4,1,generator_0_vs_2,all,6320,0.0028624795342138336,0.05421302,0.5015822784810127
historical80,endpoint_mean,active_minus_baseline,4,1,generator_0_vs_2,strong,4503,-0.01359450086512441,0.046694543,0.4934488119031757
historical80,endpoint_mean,active_minus_baseline,4,1,generator_1_vs_2,all,6320,0.006901307644229876,0.05392509,0.5058544303797469
historical80,endpoint_mean,active_minus_baseline,4,1,generator_1_vs_2,strong,4503,0.02562520248103305,0.044373076,0.5109926715522984
historical80,endpoint_mean,active_minus_baseline,4,1,independent_MC,all,6320,0.07263549838926422,0.05312809,0.5322784810126582
historical80,endpoint_mean,active_minus_baseline,4,1,independent_MC,strong,4503,0.08823307006413192,0.046929955,0.5387519431490118
historical80,endpoint_mean,active_minus_baseline,4,1,direct_N4096,all,6320,0.024949556862202776,0.068605006,0.5134493670886076
historical80,endpoint_mean,active_minus_baseline,4,1,direct_N4096,strong,4503,0.010938609014292063,0.065028146,0.50988230068843
historical80,endpoint_mean,active_minus_baseline,4,2,generator_0_vs_1,all,6320,0.02844144002391094,0.053202506,0.5033227848101266
historical80,endpoint_mean,active_minus_baseline,4,2,generator_0_vs_1,strong,4503,0.011821818580271584,0.04567335,0.499222740395292
historical80,endpoint_mean,active_minus_baseline,4,2,generator_0_vs_2,all,6320,0.006960033096343107,0.05338431,0.5025316455696203
historical80,endpoint_mean,active_minus_baseline,4,2,generator_0_vs_2,strong,4503,-0.01172811429025793,0.04600704,0.49078392182989117
historical80,endpoint_mean,active_minus_baseline,4,2,generator_1_vs_2,all,6320,0.0071623980037042725,0.053126715,0.5061708860759494
historical80,endpoint_mean,active_minus_baseline,4,2,generator_1_vs_2,strong,4503,0.025742973175233153,0.043832015,0.513657561625583
historical80,endpoint_mean,active_minus_baseline,4,2,independent_MC,all,6320,0.08019900547158841,0.052124165,0.5359177215189873
historical80,endpoint_mean,active_minus_baseline,4,2,independent_MC,strong,4503,0.09734082829990949,0.046031166,0.5405285365312015
historical80,endpoint_mean,active_minus_baseline,4,2,direct_N4096,all,6320,0.03130726008847473,0.06996192,0.5128164556962025
historical80,endpoint_mean,active_minus_baseline,4,2,direct_N4096,strong,4503,0.012882332700392336,0.06607904,0.5032200755052187
historical80,endpoint_mean,active_minus_baseline,4,4,generator_0_vs_1,all,6320,0.03786175243967721,0.051905397,0.5102848101265823
historical80,endpoint_mean,active_minus_baseline,4,4,generator_0_vs_1,strong,4503,0.021959367894958306,0.044581417,0.5054408172329558
historical80,endpoint_mean,active_minus_baseline,4,4,generator_0_vs_2,all,6320,0.013522697595389613,0.0522093,0.5030063291139241
historical80,endpoint_mean,active_minus_baseline,4,4,generator_0_vs_2,strong,4503,-0.006516052925319978,0.044966307,0.49233844103930713
historical80,endpoint_mean,active_minus_baseline,4,4,generator_1_vs_2,all,6320,0.008532924697672577,0.05200607,0.5082278481012659
historical80,endpoint_mean,active_minus_baseline,4,4,generator_1_vs_2,strong,4503,0.027631100208341943,0.042907324,0.5161003775260937
historical80,endpoint_mean,active_minus_baseline,4,4,independent_MC,all,6320,0.09511141423833921,0.050640617,0.5397151898734177
historical80,endpoint_mean,active_minus_baseline,4,4,independent_MC,strong,4503,0.11292161668937276,0.044666115,0.5463024650233178
historical80,endpoint_mean,active_minus_baseline,4,4,direct_N4096,all,6320,0.03441405959074778,0.07169661,0.5134493670886076
historical80,endpoint_mean,active_minus_baseline,4,4,direct_N4096,strong,4503,0.01968042621936158,0.06787053,0.5065511880968243
historical80,endpoint_mean,active_minus_baseline,4,8,generator_0_vs_1,all,6320,0.05081781151396211,0.050352808,0.5189873417721519
historical80,endpoint_mean,active_minus_baseline,4,8,generator_0_vs_1,strong,4503,0.0372980568271654,0.043196462,0.512103042416167
historical80,endpoint_mean,active_minus_baseline,4,8,generator_0_vs_2,all,6320,0.020836906013683622,0.050690662,0.5079113924050633
historical80,endpoint_mean,active_minus_baseline,4,8,generator_0_vs_2,strong,4503,-0.00020847824902229983,0.04363672,0.4994448145680657
historical80,endpoint_mean,active_minus_baseline,4,8,generator_1_vs_2,all,6320,0.011316556710019385,0.05075223,0.5123417721518987
historical80,endpoint_mean,active_minus_baseline,4,8,generator_1_vs_2,strong,4503,0.03020332227163139,0.04187514,0.5192094159449256
historical80,endpoint_mean,active_minus_baseline,4,8,independent_MC,all,6320,0.11981451247560619,0.04865416,0.5528481012658227
historical80,endpoint_mean,active_minus_baseline,4,8,independent_MC,strong,4503,0.13650165122737537,0.042757507,0.5569620253164557
historical80,endpoint_mean,active_minus_baseline,4,8,direct_N4096,all,6320,0.04289330624661893,0.07696664,0.5232594936708861
historical80,endpoint_mean,active_minus_baseline,4,8,direct_N4096,strong,4503,0.044325514270236135,0.073243834,0.524983344437042
historical80,endpoint_mean,active_minus_baseline,4,16,generator_0_vs_1,all,6320,0.058052480085722134,0.049150363,0.5204113924050633
historical80,endpoint_mean,active_minus_baseline,4,16,generator_0_vs_1,strong,4503,0.055704124430947764,0.041855484,0.5192094159449256
historical80,endpoint_mean,active_minus_baseline,4,16,generator_0_vs_2,all,6320,0.022238875383306746,0.049268946,0.5132911392405063
historical80,endpoint_mean,active_minus_baseline,4,16,generator_0_vs_2,strong,4503,0.008927150268307813,0.042294353,0.5092160781701088
historical80,endpoint_mean,active_minus_baseline,4,16,generator_1_vs_2,all,6320,0.019745410950511754,0.049632464,0.5137658227848101
historical80,endpoint_mean,active_minus_baseline,4,16,generator_1_vs_2,strong,4503,0.03421573292304905,0.040958207,0.5174328225627359
historical80,endpoint_mean,active_minus_baseline,4,16,independent_MC,all,6320,0.14464439081274855,0.046721347,0.5591772151898734
historical80,endpoint_mean,active_minus_baseline,4,16,independent_MC,strong,4503,0.16395849316908756,0.04054644,0.5640683988452143
historical80,endpoint_mean,active_minus_baseline,4,16,direct_N4096,all,6320,0.031740502671533714,0.08661715,0.5126582278481012
historical80,endpoint_mean,active_minus_baseline,4,16,direct_N4096,strong,4503,0.05507937249842428,0.0816283,0.5203197868087941
historical80,endpoint_mean,active_minus_baseline,4,32,generator_0_vs_1,all,6320,0.04628508413983004,0.048657905,0.510759493670886
historical80,endpoint_mean,active_minus_baseline,4,32,generator_0_vs_1,strong,4503,0.055247762019838484,0.041017782,0.5187652675993782
historical80,endpoint_mean,active_minus_baseline,4,32,generator_0_vs_2,all,6320,0.016907171053194624,0.04780284,0.5085443037974684
historical80,endpoint_mean,active_minus_baseline,4,32,generator_0_vs_2,strong,4503,0.012859419412361042,0.04091062,0.5132134132800356
historical80,endpoint_mean,active_minus_baseline,4,32,generator_1_vs_2,all,6320,0.027219603666745355,0.04911342,0.5132911392405063
historical80,endpoint_mean,active_minus_baseline,4,32,generator_1_vs_2,strong,4503,0.029824612194591156,0.04020279,0.512103042416167
historical80,endpoint_mean,active_minus_baseline,4,32,independent_MC,all,6320,0.1577836357382292,0.04536996,0.5561708860759493
historical80,endpoint_mean,active_minus_baseline,4,32,independent_MC,strong,4503,0.19666672057107942,0.0386267,0.571174772373973
historical80,endpoint_mean,active_minus_baseline,4,32,direct_N4096,all,6320,0.02233297646875508,0.10361496,0.509493670886076
historical80,endpoint_mean,active_minus_baseline,4,32,direct_N4096,strong,4503,0.05268128674366056,0.09774797,0.519653564290473
historical80,endpoint_mean,active_minus_baseline,8,1,generator_0_vs_1,all,6320,0.01328242610016961,0.052277997,0.5106012658227848
historical80,endpoint_mean,active_minus_baseline,8,1,generator_0_vs_1,strong,4503,0.03250178123327067,0.045523092,0.5138796357983566
historical80,endpoint_mean,active_minus_baseline,8,1,generator_0_vs_2,all,6320,0.007126726834197787,0.051321052,0.4995253164556962
historical80,endpoint_mean,active_minus_baseline,8,1,generator_0_vs_2,strong,4503,0.029597202811572344,0.04339846,0.5096602265156562
historical80,endpoint_mean,active_minus_baseline,8,1,generator_1_vs_2,all,6320,0.026236114347271793,0.05078733,0.5117088607594936
historical80,endpoint_mean,active_minus_baseline,8,1,generator_1_vs_2,strong,4503,0.020914887136084463,0.044774722,0.5138796357983566
historical80,endpoint_mean,active_minus_baseline,8,1,independent_MC,all,6320,0.07289667512406821,0.049772363,0.532753164556962
historical80,endpoint_mean,active_minus_baseline,8,1,independent_MC,strong,4503,0.07752117165025131,0.042324327,0.5349766822118588
historical80,endpoint_mean,active_minus_baseline,8,1,direct_N4096,all,6320,0.042853235593435755,0.07040627,0.5161392405063291
historical80,endpoint_mean,active_minus_baseline,8,1,direct_N4096,strong,4503,0.05841222698490591,0.0635281,0.52187430601821
historical80,endpoint_mean,active_minus_baseline,8,2,generator_0_vs_1,all,6320,0.014973521042107018,0.051888168,0.5102848101265823
historical80,endpoint_mean,active_minus_baseline,8,2,generator_0_vs_1,strong,4503,0.032669228970494124,0.045237564,0.5132134132800356
historical80,endpoint_mean,active_minus_baseline,8,2,generator_0_vs_2,all,6320,0.009776952378633854,0.05090426,0.5009493670886076
historical80,endpoint_mean,active_minus_baseline,8,2,generator_0_vs_2,strong,4503,0.03210330639837113,0.04309609,0.5112147457250722
historical80,endpoint_mean,active_minus_baseline,8,2,generator_1_vs_2,all,6320,0.028425117547618034,0.05040253,0.5143987341772152
historical80,endpoint_mean,active_minus_baseline,8,2,generator_1_vs_2,strong,4503,0.02587444629061545,0.044444535,0.5192094159449256
historical80,endpoint_mean,active_minus_baseline,8,2,independent_MC,all,6320,0.08129033769765699,0.04922926,0.5335443037974683
historical80,endpoint_mean,active_minus_baseline,8,2,independent_MC,strong,4503,0.08472583981056621,0.04186827,0.5356429047301798
historical80,endpoint_mean,active_minus_baseline,8,2,direct_N4096,all,6320,0.044451263851586695,0.07135397,0.510759493670886
historical80,endpoint_mean,active_minus_baseline,8,2,direct_N4096,strong,4503,0.06543505422108557,0.06461883,0.5194314901176993
historical80,endpoint_mean,active_minus_baseline,8,4,generator_0_vs_1,all,6320,0.017168710516552686,0.05134109,0.5106012658227848
historical80,endpoint_mean,active_minus_baseline,8,4,generator_0_vs_1,strong,4503,0.03326654405883375,0.044785142,0.5112147457250722
historical80,endpoint_mean,active_minus_baseline,8,4,generator_0_vs_2,all,6320,0.014372356299215223,0.05026977,0.5001582278481013
historical80,endpoint_mean,active_minus_baseline,8,4,generator_0_vs_2,strong,4503,0.036095815873583355,0.042603698,0.5096602265156562
historical80,endpoint_mean,active_minus_baseline,8,4,generator_1_vs_2,all,6320,0.03014130068256931,0.049807616,0.5139240506329114
historical80,endpoint_mean,active_minus_baseline,8,4,generator_1_vs_2,strong,4503,0.029724573914026137,0.043938242,0.5174328225627359
historical80,endpoint_mean,active_minus_baseline,8,4,independent_MC,all,6320,0.09596320639413583,0.04834949,0.5365506329113924
historical80,endpoint_mean,active_minus_baseline,8,4,independent_MC,strong,4503,0.098927113445575,0.041115824,0.5387519431490118
historical80,endpoint_mean,active_minus_baseline,8,4,direct_N4096,all,6320,0.04802536040214504,0.07447687,0.5200949367088608
historical80,endpoint_mean,active_minus_baseline,8,4,direct_N4096,strong,4503,0.06856559577016522,0.06775027,0.5274261603375527
historical80,endpoint_mean,active_minus_baseline,8,8,generator_0_vs_1,all,6320,0.018392735944416882,0.050614066,0.5069620253164557
historical80,endpoint_mean,active_minus_baseline,8,8,generator_0_vs_1,strong,4503,0.03188147111207894,0.044152435,0.5092160781701088
historical80,endpoint_mean,active_minus_baseline,8,8,generator_0_vs_2,all,6320,0.021731857266118804,0.049421236,0.5055379746835443
