generator_id,model_name,metric_id,estimand,noise_sigma_standardized,centering,median,q25,q75,n
g2_covariance,affine_flow,tangent_cosine,clean,,none,0.7139093716742402,0.6882261940134381,0.7187502940107336,8
g2_covariance,affine_flow,tangent_eval_ms_per_example,clean,,none,0.0197272111108759,0.01883560946680515,0.020463859414121502,8
g2_covariance,affine_flow,tangent_nrmse,clean,,none,0.8099447813745573,0.7663646549230335,0.881731201277555,8
g2_covariance,autoregressive_mdn,centering_error,clean,,none,0.2734760835730702,0.2473818470161249,0.28410073482729975,8
g2_covariance,autoregressive_mdn,energy_score_fair,clean,,none,1.4947300517935411,1.4490938013018941,1.5375413854264328,8
g2_covariance,autoregressive_mdn,energy_score_v,clean,,none,1.5184956720010725,1.4730867714184186,1.5614124612401898,8
g2_covariance,autoregressive_mdn,finite_ratio_absolute_rmse,clean,,none,0.0401739113841936,0.03809061978840428,0.04359421745436803,8
g2_covariance,autoregressive_mdn,finite_ratio_nrmse,clean,,none,0.9563436111479465,0.7954474151159765,1.0714268945647814,8
g2_covariance,autoregressive_mdn,native_validation_loss,native_objective,,none,10.809152126312256,10.779498577117922,10.844052076339722,8
g2_covariance,autoregressive_mdn,nll_original,clean,,none,9.056135177612305,8.929295539855957,9.21505403518677,8
g2_covariance,autoregressive_mdn,samples_per_second,clean,,none,438612.51544006215,432899.00939400797,441156.997609763,8
g2_covariance,autoregressive_mdn,tangent_absolute_rms,clean,,none,0.3426468776441335,0.3211946324177292,0.35697904412066594,8
g2_covariance,autoregressive_mdn,tangent_cosine,clean,,none,0.676464548558867,0.6492008958436832,0.7018549084783038,8
g2_covariance,autoregressive_mdn,tangent_eval_ms_per_example,clean,,none,0.0250637967837974,0.024566410161241874,0.025248535393984597,8
g2_covariance,autoregressive_mdn,tangent_nrmse,clean,,none,0.8643474774078851,0.8085375556212682,0.9051852940458305,8
g2_covariance,bounded_energy,centering_error,clean,,none,0.24357037290175237,0.2220304567945206,0.2886791109321875,8
g2_covariance,bounded_energy,energy_score_fair,clean,,none,1.5042124143840165,1.4679431652860326,1.5504821083358427,8
g2_covariance,bounded_energy,energy_score_v,clean,,none,1.5274759056178362,1.4909157120434742,1.573677617660178,8
g2_covariance,bounded_energy,native_validation_loss,native_objective,,none,3.3947553634643555,3.385003089904785,3.4002220034599304,8
g2_covariance,bounded_energy,samples_per_second,clean,,none,419257.51253607974,407007.6501525133,438177.6023921619,8
g2_covariance,bounded_energy,tangent_absolute_rms,clean,,none,0.27923542390005535,0.2704363929978615,0.29547461964610994,8
g2_covariance,bounded_energy,tangent_cosine,clean,,none,0.739746846984537,0.7353809973846297,0.7459968061026928,8
g2_covariance,bounded_energy,tangent_eval_ms_per_example,clean,,none,0.12437858595149004,0.12087793379578207,0.13619254286822974,8
g2_covariance,bounded_energy,tangent_nrmse,clean,,none,0.7144565517272607,0.6871892497912575,0.7272777880683129,8
g2_covariance,diffusion_edm,centering_error,noisy,0.12,model_samples,0.5647069553567663,0.547173729683829,0.602684697862893,8
g2_covariance,diffusion_edm,centering_error,noisy,0.12,oracle_samples,0.5336751307712149,0.4877725700419209,0.5886688885110177,8
g2_covariance,diffusion_edm,energy_score_fair,approximate_clean_sampler,,none,1.5008109556886278,1.4639042076301325,1.5460852673696415,8
g2_covariance,diffusion_edm,energy_score_v,approximate_clean_sampler,,none,1.5235924510788281,1.4864984642187453,1.5688887873259776,8
g2_covariance,diffusion_edm,native_validation_loss,native_objective,,none,1.758369505405426,1.7446606755256653,1.7608575224876404,8
g2_covariance,diffusion_edm,oracle_clean_to_noisy_tangent_nrmse,noisy,0.12,none,0.02768164708364615,0.02579922675148585,0.030291944813083824,8
g2_covariance,diffusion_edm,response_score_nrmse,noisy,0.12,none,0.6785628165017847,0.6620168068281451,0.7022473916413023,8
g2_covariance,diffusion_edm,samples_per_second,approximate_clean_sampler,,none,95658.39252254367,87006.44460711672,98190.24848724893,8
g2_covariance,diffusion_edm,tangent_absolute_rms,noisy,0.12,model_samples,0.39936063545642103,0.377581305216221,0.4113913307472633,8
g2_covariance,diffusion_edm,tangent_absolute_rms,noisy,0.12,none,0.4749897541737626,0.4216957512831589,0.5067819965117341,8
g2_covariance,diffusion_edm,tangent_absolute_rms,noisy,0.12,oracle_samples,0.38816182683168643,0.3598184429956719,0.39924340432741423,8
g2_covariance,diffusion_edm,tangent_cosine,noisy,0.12,model_samples,0.6562795972924984,0.6392681386370933,0.6739653891267385,8
g2_covariance,diffusion_edm,tangent_cosine,noisy,0.12,none,0.6050540469856874,0.5945936783807324,0.6104136042697225,8
g2_covariance,diffusion_edm,tangent_cosine,noisy,0.12,oracle_samples,0.6685663961470729,0.6519504683127207,0.6864408359445451,8
g2_covariance,diffusion_edm,tangent_eval_ms_per_example,noisy,0.12,oracle_samples,0.1403434218900656,0.136928871256714,0.14624494917825354,8
g2_covariance,diffusion_edm,tangent_nrmse,noisy,0.12,model_samples,0.9949379463858581,0.9861483683795604,1.0318435281559544,8
g2_covariance,diffusion_edm,tangent_nrmse,noisy,0.12,none,1.1589257688452075,1.1213938548006255,1.2751763586133709,8
