cohort,channel,context,source_lag_frames,horizon_frames,source_to_endpoint_frames,scope,reference,method,n_edges,n_positive,prevalence,auroc,auprc,source_macro_auroc,n_macro_sources
clean54,cumulative_mean,baseline,16,8,24,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6256814249806861,0.24854116160537637,0.6084544320953154,24
clean54,cumulative_mean,baseline,16,8,24,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5892538559182041,0.3316296971441447,0.5677761505061162,33
clean54,cumulative_mean,baseline,16,8,24,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5800393151087595,0.3036007012879839,0.5649507048076363,33
clean54,cumulative_mean,baseline,16,8,24,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.671775918120125,0.13501571491111025,0.644099799185117,28
clean54,cumulative_mean,baseline,16,16,32,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.605175952452217,0.25747278704323695,0.5748643840468075,40
clean54,cumulative_mean,baseline,16,16,32,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5961994743019954,0.35999225290349013,0.5627103263285042,54
clean54,cumulative_mean,baseline,16,16,32,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5858465002179323,0.32821464638698383,0.5551444242145029,54
clean54,cumulative_mean,baseline,16,16,32,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6662176978667024,0.11860664350612915,0.6352618875092423,45
clean54,cumulative_mean,baseline,16,16,32,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6280317291056874,0.249828888435836,0.6050772594843778,24
clean54,cumulative_mean,baseline,16,16,32,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5856665913161418,0.3248827326786583,0.5687541074541771,33
clean54,cumulative_mean,baseline,16,16,32,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5763098912404468,0.2952808138275902,0.5651420850458546,33
clean54,cumulative_mean,baseline,16,16,32,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6718933484962731,0.12750328814662487,0.6480455051860342,28
clean54,cumulative_mean,baseline,16,32,48,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5969413206767292,0.2536685788770746,0.5645731182834813,40
clean54,cumulative_mean,baseline,16,32,48,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5842079291110286,0.35505005112465154,0.5546003867002692,54
clean54,cumulative_mean,baseline,16,32,48,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5742874868463435,0.3231858038677521,0.5479099078137916,54
clean54,cumulative_mean,baseline,16,32,48,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6625625937945627,0.11793482989155434,0.6298286930337234,45
clean54,cumulative_mean,baseline,16,32,48,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6226020913354298,0.24765133782166693,0.5921842974808866,24
clean54,cumulative_mean,baseline,16,32,48,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5763706550279086,0.3171243947160095,0.5617130061910084,33
clean54,cumulative_mean,baseline,16,32,48,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5676881246325691,0.28504043823850433,0.5596022028774121,33
clean54,cumulative_mean,baseline,16,32,48,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6659043993127234,0.12197156726340681,0.6418672957098953,28
clean54,cumulative_mean,onset_minus_baseline,1,1,2,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5110103903878223,0.222113582265138,0.4883880469750304,40
clean54,cumulative_mean,onset_minus_baseline,1,1,2,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.4857006882229602,0.25866544982801687,0.47751410541298794,54
clean54,cumulative_mean,onset_minus_baseline,1,1,2,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4902366963702852,0.23940172167933882,0.48158923760179717,54
clean54,cumulative_mean,onset_minus_baseline,1,1,2,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.4668294087014987,0.05853219933401123,0.46333272262670133,45
clean54,cumulative_mean,onset_minus_baseline,1,1,2,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.4955550961339673,0.18521960019705574,0.46282503816422205,24
clean54,cumulative_mean,onset_minus_baseline,1,1,2,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4791736945521571,0.24685953680645867,0.47619548839881026,33
clean54,cumulative_mean,onset_minus_baseline,1,1,2,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.48263888888888884,0.2305917927616932,0.4785439354116488,33
clean54,cumulative_mean,onset_minus_baseline,1,1,2,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4842828712345023,0.06521702849954297,0.4991047685771556,28
clean54,cumulative_mean,onset_minus_baseline,1,2,3,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5117622325793533,0.22330771835078184,0.49030059099476053,40
clean54,cumulative_mean,onset_minus_baseline,1,2,3,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.48636596205744553,0.25826586902407433,0.4780416378985199,54
clean54,cumulative_mean,onset_minus_baseline,1,2,3,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.49151055897170315,0.23908341286981322,0.4832208336310397,54
clean54,cumulative_mean,onset_minus_baseline,1,2,3,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.4634127048649028,0.05814969980517763,0.4565019126630191,45
clean54,cumulative_mean,onset_minus_baseline,1,2,3,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.49578359792389803,0.18922809569766263,0.465472819859951,24
clean54,cumulative_mean,onset_minus_baseline,1,2,3,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.47992662018118903,0.24721138830059936,0.4770888163442534,33
clean54,cumulative_mean,onset_minus_baseline,1,2,3,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4830779688418577,0.23069881401104847,0.4800401069925574,33
clean54,cumulative_mean,onset_minus_baseline,1,2,3,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4828242623518214,0.06531452694471647,0.49172904099422027,28
clean54,cumulative_mean,onset_minus_baseline,1,4,5,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5157922492552843,0.2250292225380202,0.4816373283129744,40
clean54,cumulative_mean,onset_minus_baseline,1,4,5,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.489228959539312,0.25822918533318245,0.4829278613010685,54
clean54,cumulative_mean,onset_minus_baseline,1,4,5,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4925635128976935,0.238518171029593,0.4859735809023031,54
clean54,cumulative_mean,onset_minus_baseline,1,4,5,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.46672174407899514,0.057774781308917826,0.4647121443757258,45
clean54,cumulative_mean,onset_minus_baseline,1,4,5,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.4992655299609371,0.1957645864011916,0.44843421601975564,24
clean54,cumulative_mean,onset_minus_baseline,1,4,5,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.48145333773844096,0.2454570299769694,0.47799664171546496,33
clean54,cumulative_mean,onset_minus_baseline,1,4,5,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.48241475602586714,0.22781806207941335,0.4785774354917804,33
clean54,cumulative_mean,onset_minus_baseline,1,4,5,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.48606286851506203,0.05884282246286432,0.49724084292425175,28
clean54,cumulative_mean,onset_minus_baseline,1,8,9,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5125639600347771,0.23117162830282867,0.4823031824222146,40
clean54,cumulative_mean,onset_minus_baseline,1,8,9,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.4954565747363986,0.259674197342469,0.4901907003729021,54
clean54,cumulative_mean,onset_minus_baseline,1,8,9,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.49504840479464424,0.2387400847697676,0.4887392373435393,54
clean54,cumulative_mean,onset_minus_baseline,1,8,9,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.48417659634775234,0.057913639445583504,0.48790287074364497,45
clean54,cumulative_mean,onset_minus_baseline,1,8,9,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.4978292329956584,0.2083198939130973,0.4631518528652236,24
clean54,cumulative_mean,onset_minus_baseline,1,8,9,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4830965587994922,0.2461359000849107,0.4751524981701625,33
clean54,cumulative_mean,onset_minus_baseline,1,8,9,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4819370958259847,0.22735403171786103,0.47201760643355734,33
clean54,cumulative_mean,onset_minus_baseline,1,8,9,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4890727944721196,0.05816160918606783,0.5041095198369958,28
clean54,cumulative_mean,onset_minus_baseline,1,16,17,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5130770656062484,0.23848360766212154,0.49690146374861144,40
clean54,cumulative_mean,onset_minus_baseline,1,16,17,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.4994638933756032,0.26319240112019554,0.4963202260738886,54
clean54,cumulative_mean,onset_minus_baseline,1,16,17,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.49622768673562456,0.24134388799479103,0.4931210553960923,54
clean54,cumulative_mean,onset_minus_baseline,1,16,17,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5003987985507024,0.05895476000593025,0.5037491263532103,45
clean54,cumulative_mean,onset_minus_baseline,1,16,17,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5121377974603658,0.21525669165160272,0.4909934160680332,24
clean54,cumulative_mean,onset_minus_baseline,1,16,17,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4932028030395243,0.2466505916949837,0.48255427900797404,33
clean54,cumulative_mean,onset_minus_baseline,1,16,17,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4911651234567901,0.22747975168306556,0.4795628694987414,33
clean54,cumulative_mean,onset_minus_baseline,1,16,17,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.49646472762333277,0.05578218244768136,0.5088856523757198,28
clean54,cumulative_mean,onset_minus_baseline,1,32,33,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5248749305169539,0.24180521781322245,0.5172401643873517,40
clean54,cumulative_mean,onset_minus_baseline,1,32,33,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5105352789510118,0.26861571200523926,0.5032243343692806,54
clean54,cumulative_mean,onset_minus_baseline,1,32,33,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5063868401924154,0.2468840156091201,0.49799720307460177,54
clean54,cumulative_mean,onset_minus_baseline,1,32,33,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5043010918071618,0.058388539978633774,0.5157520151829111,45
clean54,cumulative_mean,onset_minus_baseline,1,32,33,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.529808602548339,0.21338804119237453,0.5183284036007971,24
clean54,cumulative_mean,onset_minus_baseline,1,32,33,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5096610965240223,0.24991287608280124,0.49907979472515024,33
clean54,cumulative_mean,onset_minus_baseline,1,32,33,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5095550411522634,0.23181909643420717,0.4962259802549685,33
clean54,cumulative_mean,onset_minus_baseline,1,32,33,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.4981149334355184,0.053982269301311586,0.5006252773859065,28
clean54,cumulative_mean,onset_minus_baseline,4,1,5,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.53152392354727,0.20581372295710298,0.5032817581243245,40
clean54,cumulative_mean,onset_minus_baseline,4,1,5,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.49177405519829054,0.26058551366967647,0.47821370425446147,54
clean54,cumulative_mean,onset_minus_baseline,4,1,5,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4836854974777388,0.23592985557552953,0.4676727690340306,54
clean54,cumulative_mean,onset_minus_baseline,4,1,5,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5508188004403264,0.07120356919473704,0.5524908349653255,45
clean54,cumulative_mean,onset_minus_baseline,4,1,5,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5343351141964897,0.1764377507177543,0.5035665545305105,24
clean54,cumulative_mean,onset_minus_baseline,4,1,5,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4823523274617886,0.2519276177945359,0.468958701206649,33
clean54,cumulative_mean,onset_minus_baseline,4,1,5,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4740060993533216,0.2279475415223081,0.4557116803543292,33
clean54,cumulative_mean,onset_minus_baseline,4,1,5,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5589500488263143,0.07379426289941773,0.5205738914190954,28
clean54,cumulative_mean,onset_minus_baseline,4,2,6,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5325358817576717,0.20661910214778886,0.5086641690558185,40
clean54,cumulative_mean,onset_minus_baseline,4,2,6,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.49212989205132573,0.2608381894240165,0.479797384290518,54
clean54,cumulative_mean,onset_minus_baseline,4,2,6,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.48405687538568076,0.23607308522931797,0.46980949280337403,54
clean54,cumulative_mean,onset_minus_baseline,4,2,6,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5505078913773821,0.07117584266677773,0.5492553153196855,45
clean54,cumulative_mean,onset_minus_baseline,4,2,6,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5332687725101466,0.17642028948739272,0.5102717714760902,24
clean54,cumulative_mean,onset_minus_baseline,4,2,6,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4839399050583386,0.2525739257224411,0.47197480690709614,33
clean54,cumulative_mean,onset_minus_baseline,4,2,6,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4753766166960611,0.22818669938622224,0.4596238177015998,33
clean54,cumulative_mean,onset_minus_baseline,4,2,6,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5610699761430921,0.07438138561545524,0.5173627583285473,28
clean54,cumulative_mean,onset_minus_baseline,4,4,8,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.53545773292855,0.2105769719268759,0.5206702536328601,40
clean54,cumulative_mean,onset_minus_baseline,4,4,8,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.4875228237206176,0.26002618610141015,0.4760438612153189,54
clean54,cumulative_mean,onset_minus_baseline,4,4,8,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.47938373093587894,0.23511258984208333,0.4661944577566603,54
clean54,cumulative_mean,onset_minus_baseline,4,4,8,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5466440497718169,0.070619416499769,0.5445796845951876,45
clean54,cumulative_mean,onset_minus_baseline,4,4,8,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5346071401368835,0.17947352521340124,0.525680163860263,24
clean54,cumulative_mean,onset_minus_baseline,4,4,8,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.4822619068319741,0.25114805518796923,0.4719753724002664,33
clean54,cumulative_mean,onset_minus_baseline,4,4,8,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4733869782480894,0.22631359480545205,0.45965616077419247,33
clean54,cumulative_mean,onset_minus_baseline,4,4,8,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5580971334627127,0.0736258912686475,0.5141770531353875,28
clean54,cumulative_mean,onset_minus_baseline,4,8,12,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5454027166089424,0.21889784365928816,0.5294384572549365,40
clean54,cumulative_mean,onset_minus_baseline,4,8,12,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.4863634539562788,0.2608928995199953,0.4794828290500081,54
clean54,cumulative_mean,onset_minus_baseline,4,8,12,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.4788704820372806,0.23572279107304853,0.47078836709188066,54
clean54,cumulative_mean,onset_minus_baseline,4,8,12,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.5406038447256419,0.07013182522393324,0.537578764047618,45
clean54,cumulative_mean,onset_minus_baseline,4,8,12,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.5453140811507785,0.18658052432700076,0.5431544369660465,24
clean54,cumulative_mean,onset_minus_baseline,4,8,12,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.48004138482672276,0.2508585287175952,0.4733690123259553,33
clean54,cumulative_mean,onset_minus_baseline,4,8,12,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.4705816431510876,0.22528351399699703,0.46201763757077763,33
clean54,cumulative_mean,onset_minus_baseline,4,8,12,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.5516446433206837,0.07274218643781014,0.5016933071985711,28
clean54,cumulative_mean,onset_minus_baseline,4,16,20,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5517238921908183,0.22667371166517425,0.5436534855069646,40
