cohort,channel,context,lag,horizon,comparison,scope,n_edges,spearman,rmse,sign_agreement
clean54,endpoint_mean,onset_minus_baseline,8,32,generator_0_vs_1,strong,1749,0.04415158935447352,0.0542541,0.5105774728416238
clean54,endpoint_mean,onset_minus_baseline,8,32,generator_0_vs_2,all,2862,0.05770420299672991,0.06100982,0.5272536687631028
clean54,endpoint_mean,onset_minus_baseline,8,32,generator_0_vs_2,strong,1749,0.019487187653674416,0.054844946,0.5117209834190967
clean54,endpoint_mean,onset_minus_baseline,8,32,generator_1_vs_2,all,2862,0.05324707868911512,0.058737807,0.5090845562543675
clean54,endpoint_mean,onset_minus_baseline,8,32,generator_1_vs_2,strong,1749,0.03644640424986696,0.052192744,0.516295025728988
clean54,endpoint_mean,onset_minus_baseline,8,32,independent_MC,all,2862,0.20633568746612627,0.05770001,0.5653389238294899
clean54,endpoint_mean,onset_minus_baseline,8,32,independent_MC,strong,1749,0.17581274163856953,0.051419158,0.5511720983419096
clean54,endpoint_mean,onset_minus_baseline,8,32,direct_N4096,all,2862,0.03372700446274224,0.14229913,0.5125786163522013
clean54,endpoint_mean,onset_minus_baseline,8,32,direct_N4096,strong,1749,-0.020480088280960436,0.13575208,0.5025728987993139
clean54,endpoint_mean,onset_minus_baseline,16,1,generator_0_vs_1,all,2862,0.02328443050694237,0.056448825,0.5125786163522013
clean54,endpoint_mean,onset_minus_baseline,16,1,generator_0_vs_1,strong,1749,0.031590038561240145,0.050077725,0.5157232704402516
clean54,endpoint_mean,onset_minus_baseline,16,1,generator_0_vs_2,all,2862,0.002874904637326539,0.057666227,0.4996505939902166
clean54,endpoint_mean,onset_minus_baseline,16,1,generator_0_vs_2,strong,1749,-0.024036548227904388,0.050674364,0.4865637507146941
clean54,endpoint_mean,onset_minus_baseline,16,1,generator_1_vs_2,all,2862,0.04455724967566296,0.05574334,0.5244584206848357
clean54,endpoint_mean,onset_minus_baseline,16,1,generator_1_vs_2,strong,1749,0.047802352476762046,0.047463678,0.5305889079473985
clean54,endpoint_mean,onset_minus_baseline,16,1,independent_MC,all,2862,0.07486949790515807,0.056275155,0.5178197064989518
clean54,endpoint_mean,onset_minus_baseline,16,1,independent_MC,strong,1749,0.07841157072710113,0.049812093,0.5157232704402516
clean54,endpoint_mean,onset_minus_baseline,16,1,direct_N4096,all,2862,0.03183386174365375,0.097061835,0.4972047519217331
clean54,endpoint_mean,onset_minus_baseline,16,1,direct_N4096,strong,1749,0.024016348575219088,0.086923175,0.4888507718696398
clean54,endpoint_mean,onset_minus_baseline,16,2,generator_0_vs_1,all,2862,0.03169267669591711,0.056522902,0.5146750524109015
clean54,endpoint_mean,onset_minus_baseline,16,2,generator_0_vs_1,strong,1749,0.039847805059669825,0.04997304,0.5197255574614065
clean54,endpoint_mean,onset_minus_baseline,16,2,generator_0_vs_2,all,2862,0.007367058003344492,0.057764165,0.4979035639412998
clean54,endpoint_mean,onset_minus_baseline,16,2,generator_0_vs_2,strong,1749,-0.02363375737426944,0.05073507,0.48713550600343053
clean54,endpoint_mean,onset_minus_baseline,16,2,generator_1_vs_2,all,2862,0.04885298483017092,0.055875592,0.5150244584206848
clean54,endpoint_mean,onset_minus_baseline,16,2,generator_1_vs_2,strong,1749,0.04668677809820247,0.04752169,0.5260148656375071
clean54,endpoint_mean,onset_minus_baseline,16,2,independent_MC,all,2862,0.08736464116898895,0.056325562,0.519916142557652
clean54,endpoint_mean,onset_minus_baseline,16,2,independent_MC,strong,1749,0.09022025942625225,0.04978382,0.5168667810177244
clean54,endpoint_mean,onset_minus_baseline,16,2,direct_N4096,all,2862,0.035488723777154445,0.09951154,0.5087351502445842
clean54,endpoint_mean,onset_minus_baseline,16,2,direct_N4096,strong,1749,0.027328560045800233,0.09029315,0.5008576329331046
clean54,endpoint_mean,onset_minus_baseline,16,4,generator_0_vs_1,all,2862,0.04895245278315668,0.056915224,0.5213137665967854
clean54,endpoint_mean,onset_minus_baseline,16,4,generator_0_vs_1,strong,1749,0.05808941250882444,0.049982958,0.5231560891938251
clean54,endpoint_mean,onset_minus_baseline,16,4,generator_0_vs_2,all,2862,0.02424484502573993,0.058141608,0.4989517819706499
clean54,endpoint_mean,onset_minus_baseline,16,4,generator_0_vs_2,strong,1749,-0.014132245372174564,0.051062234,0.48999428244711263
clean54,endpoint_mean,onset_minus_baseline,16,4,generator_1_vs_2,all,2862,0.05669014957316042,0.056365903,0.517120894479385
clean54,endpoint_mean,onset_minus_baseline,16,4,generator_1_vs_2,strong,1749,0.04837042341105205,0.047761805,0.5231560891938251
clean54,endpoint_mean,onset_minus_baseline,16,4,independent_MC,all,2862,0.11326769903312733,0.056660417,0.5380852550663872
clean54,endpoint_mean,onset_minus_baseline,16,4,independent_MC,strong,1749,0.11843573135987107,0.049847085,0.5437392795883362
clean54,endpoint_mean,onset_minus_baseline,16,4,direct_N4096,all,2862,0.0470137878803175,0.10328699,0.5083857442348009
clean54,endpoint_mean,onset_minus_baseline,16,4,direct_N4096,strong,1749,0.054558916494756915,0.09373828,0.5174385363064609
clean54,endpoint_mean,onset_minus_baseline,16,8,generator_0_vs_1,all,2862,0.06379867723748829,0.058057588,0.5262054507337526
clean54,endpoint_mean,onset_minus_baseline,16,8,generator_0_vs_1,strong,1749,0.07386168082597423,0.05022933,0.52715837621498
clean54,endpoint_mean,onset_minus_baseline,16,8,generator_0_vs_2,all,2862,0.03654804062523466,0.059142318,0.5069881201956674
clean54,endpoint_mean,onset_minus_baseline,16,8,generator_0_vs_2,strong,1749,-0.012547039161779457,0.05185935,0.4968553459119497
clean54,endpoint_mean,onset_minus_baseline,16,8,generator_1_vs_2,all,2862,0.06663250796577341,0.05739973,0.5111809923130678
clean54,endpoint_mean,onset_minus_baseline,16,8,generator_1_vs_2,strong,1749,0.0486092978736647,0.048444316,0.5042881646655232
clean54,endpoint_mean,onset_minus_baseline,16,8,independent_MC,all,2862,0.14402212147306598,0.057331838,0.5475192173305381
clean54,endpoint_mean,onset_minus_baseline,16,8,independent_MC,strong,1749,0.14397173035504715,0.05026118,0.5540308747855918
clean54,endpoint_mean,onset_minus_baseline,16,8,direct_N4096,all,2862,0.08776637261890477,0.1121201,0.5230607966457023
clean54,endpoint_mean,onset_minus_baseline,16,8,direct_N4096,strong,1749,0.0706045036522995,0.10194344,0.5128644939965694
clean54,endpoint_mean,onset_minus_baseline,16,16,generator_0_vs_1,all,2862,0.03618752539302363,0.06099562,0.5027952480782669
clean54,endpoint_mean,onset_minus_baseline,16,16,generator_0_vs_1,strong,1749,0.045755298481356246,0.051878408,0.5037164093767867
clean54,endpoint_mean,onset_minus_baseline,16,16,generator_0_vs_2,all,2862,0.013780942867950969,0.06127462,0.5024458420684835
clean54,endpoint_mean,onset_minus_baseline,16,16,generator_0_vs_2,strong,1749,-0.04326789943196489,0.053229783,0.48713550600343053
clean54,endpoint_mean,onset_minus_baseline,16,16,generator_1_vs_2,all,2862,0.05612113410239812,0.059304815,0.5034940600978337
clean54,endpoint_mean,onset_minus_baseline,16,16,generator_1_vs_2,strong,1749,0.027902852814039723,0.050005984,0.4974271012006861
clean54,endpoint_mean,onset_minus_baseline,16,16,independent_MC,all,2862,0.15894579184607338,0.05835467,0.5426275331935709
clean54,endpoint_mean,onset_minus_baseline,16,16,independent_MC,strong,1749,0.15083920189999153,0.05122055,0.5397369925671812
clean54,endpoint_mean,onset_minus_baseline,16,16,direct_N4096,all,2862,0.0798747021082152,0.12906346,0.5307477288609365
clean54,endpoint_mean,onset_minus_baseline,16,16,direct_N4096,strong,1749,0.03428870746911019,0.12048826,0.5208690680388793
clean54,endpoint_mean,onset_minus_baseline,16,32,generator_0_vs_1,all,2862,0.014111565810118245,0.0672001,0.48846960167714887
clean54,endpoint_mean,onset_minus_baseline,16,32,generator_0_vs_1,strong,1749,-0.013573226824986247,0.05793382,0.47570040022870214
clean54,endpoint_mean,onset_minus_baseline,16,32,generator_0_vs_2,all,2862,0.004704313578954581,0.06513127,0.4937106918238994
clean54,endpoint_mean,onset_minus_baseline,16,32,generator_0_vs_2,strong,1749,-0.06901946566019791,0.05680827,0.47970268724985704
clean54,endpoint_mean,onset_minus_baseline,16,32,generator_1_vs_2,all,2862,0.0712691682795886,0.062414236,0.5083857442348009
clean54,endpoint_mean,onset_minus_baseline,16,32,generator_1_vs_2,strong,1749,0.010776061639668565,0.053367153,0.4939965694682676
clean54,endpoint_mean,onset_minus_baseline,16,32,independent_MC,all,2862,0.21757748438121036,0.060515806,0.5807127882599581
clean54,endpoint_mean,onset_minus_baseline,16,32,independent_MC,strong,1749,0.18338039595221925,0.054088023,0.5608919382504288
clean54,endpoint_mean,onset_minus_baseline,16,32,direct_N4096,all,2862,0.08106501569459527,0.1600098,0.5359888190076869
clean54,endpoint_mean,onset_minus_baseline,16,32,direct_N4096,strong,1749,0.002793863620943626,0.15165935,0.5082904516866781
clean54,endpoint_mean,active_minus_baseline,1,1,generator_0_vs_1,all,2862,0.03581520864267487,0.06632909,0.5129280223619846
clean54,endpoint_mean,active_minus_baseline,1,1,generator_0_vs_1,strong,1749,0.0498122358622337,0.060994074,0.5145797598627787
clean54,endpoint_mean,active_minus_baseline,1,1,generator_0_vs_2,all,2862,0.006832084933201453,0.06685022,0.5
clean54,endpoint_mean,active_minus_baseline,1,1,generator_0_vs_2,strong,1749,-0.018686105225028414,0.06301175,0.4928530588907947
clean54,endpoint_mean,active_minus_baseline,1,1,generator_1_vs_2,all,2862,0.010195699753296329,0.06682409,0.510482180293501
clean54,endpoint_mean,active_minus_baseline,1,1,generator_1_vs_2,strong,1749,0.028443643226942733,0.06172976,0.516295025728988
clean54,endpoint_mean,active_minus_baseline,1,1,independent_MC,all,2862,0.051887458607183384,0.06477909,0.519916142557652
clean54,endpoint_mean,active_minus_baseline,1,1,independent_MC,strong,1749,0.0935846948267828,0.059430294,0.538021726700972
clean54,endpoint_mean,active_minus_baseline,1,1,direct_N4096,all,2862,0.045840587617310545,0.07330815,0.5293501048218029
clean54,endpoint_mean,active_minus_baseline,1,1,direct_N4096,strong,1749,0.06288798287762062,0.071640484,0.5351629502572899
clean54,endpoint_mean,active_minus_baseline,1,2,generator_0_vs_1,all,2862,0.03846352558929833,0.06533319,0.5083857442348009
clean54,endpoint_mean,active_minus_baseline,1,2,generator_0_vs_1,strong,1749,0.05425615496717781,0.06013329,0.5088622069754145
clean54,endpoint_mean,active_minus_baseline,1,2,generator_0_vs_2,all,2862,0.00675163401392251,0.06603833,0.5055904961565338
clean54,endpoint_mean,active_minus_baseline,1,2,generator_0_vs_2,strong,1749,-0.01944372677536185,0.062424038,0.4957118353344768
clean54,endpoint_mean,active_minus_baseline,1,2,generator_1_vs_2,all,2862,0.00806869827289852,0.06594829,0.5073375262054507
clean54,endpoint_mean,active_minus_baseline,1,2,generator_1_vs_2,strong,1749,0.024077968057588967,0.061123047,0.5100057175528874
clean54,endpoint_mean,active_minus_baseline,1,2,independent_MC,all,2862,0.056260587447206044,0.06371856,0.5220125786163522
clean54,endpoint_mean,active_minus_baseline,1,2,independent_MC,strong,1749,0.09690039178040559,0.058511373,0.5437392795883362
clean54,endpoint_mean,active_minus_baseline,1,2,direct_N4096,all,2862,0.03879993641702265,0.07673148,0.5223619846261356
clean54,endpoint_mean,active_minus_baseline,1,2,direct_N4096,strong,1749,0.0573521274287217,0.07572703,0.5351629502572899
clean54,endpoint_mean,active_minus_baseline,1,4,generator_0_vs_1,all,2862,0.04454945750041583,0.06382651,0.5188679245283019
clean54,endpoint_mean,active_minus_baseline,1,4,generator_0_vs_1,strong,1749,0.05828435059608152,0.058891095,0.5231560891938251
clean54,endpoint_mean,active_minus_baseline,1,4,generator_0_vs_2,all,2862,0.0031462344050434544,0.0648792,0.5013976240391335
clean54,endpoint_mean,active_minus_baseline,1,4,generator_0_vs_2,strong,1749,-0.02069575310488915,0.06154936,0.5008576329331046
clean54,endpoint_mean,active_minus_baseline,1,4,generator_1_vs_2,all,2862,0.007241698388481389,0.064605534,0.5045422781271838
clean54,endpoint_mean,active_minus_baseline,1,4,generator_1_vs_2,strong,1749,0.015491489556167245,0.060310386,0.505431675242996
clean54,endpoint_mean,active_minus_baseline,1,4,independent_MC,all,2862,0.07204180467812737,0.061813228,0.527603074772886
clean54,endpoint_mean,active_minus_baseline,1,4,independent_MC,strong,1749,0.10638093032566501,0.05697873,0.5465980560320183
clean54,endpoint_mean,active_minus_baseline,1,4,direct_N4096,all,2862,0.0396747558362032,0.08059302,0.5251572327044025
clean54,endpoint_mean,active_minus_baseline,1,4,direct_N4096,strong,1749,0.06147603257237509,0.07918128,0.5437392795883362
clean54,endpoint_mean,active_minus_baseline,1,8,generator_0_vs_1,all,2862,0.059587949035329026,0.062391773,0.5230607966457023
clean54,endpoint_mean,active_minus_baseline,1,8,generator_0_vs_1,strong,1749,0.06615922534354379,0.057641346,0.5208690680388793
clean54,endpoint_mean,active_minus_baseline,1,8,generator_0_vs_2,all,2862,0.000203949576192882,0.06393678,0.4968553459119497
clean54,endpoint_mean,active_minus_baseline,1,8,generator_0_vs_2,strong,1749,-0.02565883647892197,0.060980126,0.4985706117781589
clean54,endpoint_mean,active_minus_baseline,1,8,generator_1_vs_2,all,2862,0.002455804929065188,0.06348648,0.4972047519217331
clean54,endpoint_mean,active_minus_baseline,1,8,generator_1_vs_2,strong,1749,-0.007328445657360643,0.059777312,0.4939965694682676
clean54,endpoint_mean,active_minus_baseline,1,8,independent_MC,all,2862,0.11418179154481144,0.059411995,0.5447239692522712
clean54,endpoint_mean,active_minus_baseline,1,8,independent_MC,strong,1749,0.1409703212464751,0.054945223,0.5471698113207547
clean54,endpoint_mean,active_minus_baseline,1,8,direct_N4096,all,2862,0.04840795455677156,0.08873024,0.5167714884696016
clean54,endpoint_mean,active_minus_baseline,1,8,direct_N4096,strong,1749,0.05571630769817377,0.08821624,0.5231560891938251
clean54,endpoint_mean,active_minus_baseline,1,16,generator_0_vs_1,all,2862,0.08683152651959392,0.06221847,0.526554856743536
clean54,endpoint_mean,active_minus_baseline,1,16,generator_0_vs_1,strong,1749,0.06217813756555607,0.05739999,0.5151515151515151
clean54,endpoint_mean,active_minus_baseline,1,16,generator_0_vs_2,all,2862,0.0003561391319480971,0.064092316,0.5055904961565338
clean54,endpoint_mean,active_minus_baseline,1,16,generator_0_vs_2,strong,1749,-0.02971226485185295,0.06062139,0.5042881646655232
clean54,endpoint_mean,active_minus_baseline,1,16,generator_1_vs_2,all,2862,0.01700506288096481,0.06315846,0.49406009783368277
clean54,endpoint_mean,active_minus_baseline,1,16,generator_1_vs_2,strong,1749,-0.019395358408699798,0.05946257,0.47570040022870214
clean54,endpoint_mean,active_minus_baseline,1,16,independent_MC,all,2862,0.19359112006641532,0.057404578,0.5667365478686234
clean54,endpoint_mean,active_minus_baseline,1,16,independent_MC,strong,1749,0.18977139246056823,0.05333229,0.5631789594053745
clean54,endpoint_mean,active_minus_baseline,1,16,direct_N4096,all,2862,0.0839854527701368,0.103708446,0.523759608665269
clean54,endpoint_mean,active_minus_baseline,1,16,direct_N4096,strong,1749,0.08018584308485434,0.104444794,0.5305889079473985
clean54,endpoint_mean,active_minus_baseline,1,32,generator_0_vs_1,all,2862,0.11081826272139803,0.06502274,0.5310971348707197
clean54,endpoint_mean,active_minus_baseline,1,32,generator_0_vs_1,strong,1749,0.05613439071614452,0.05959433,0.5151515151515151
clean54,endpoint_mean,active_minus_baseline,1,32,generator_0_vs_2,all,2862,0.008974438868780495,0.0671838,0.49266247379454925
clean54,endpoint_mean,active_minus_baseline,1,32,generator_0_vs_2,strong,1749,-0.018097491472734335,0.060550995,0.4922813036020583
clean54,endpoint_mean,active_minus_baseline,1,32,generator_1_vs_2,all,2862,0.077374682589416,0.065430045,0.5262054507337526
clean54,endpoint_mean,active_minus_baseline,1,32,generator_1_vs_2,strong,1749,0.028843574369587923,0.060478527,0.5071469411092052
clean54,endpoint_mean,active_minus_baseline,1,32,independent_MC,all,2862,0.26334103867950265,0.058829363,0.5877009084556254
clean54,endpoint_mean,active_minus_baseline,1,32,independent_MC,strong,1749,0.23659163270993502,0.052712817,0.5786163522012578
clean54,endpoint_mean,active_minus_baseline,1,32,direct_N4096,all,2862,0.10086473550977997,0.12539676,0.523759608665269
clean54,endpoint_mean,active_minus_baseline,1,32,direct_N4096,strong,1749,0.06253254659506548,0.12523101,0.5094339622641509
clean54,endpoint_mean,active_minus_baseline,4,1,generator_0_vs_1,all,2862,0.021083762628191324,0.06627158,0.5111809923130678
clean54,endpoint_mean,active_minus_baseline,4,1,generator_0_vs_1,strong,1749,0.031004333863968593,0.058019467,0.5077186963979416
clean54,endpoint_mean,active_minus_baseline,4,1,generator_0_vs_2,all,2862,0.017718959981201255,0.063062556,0.5167714884696016
clean54,endpoint_mean,active_minus_baseline,4,1,generator_0_vs_2,strong,1749,0.010947153101636931,0.0578833,0.5117209834190967
clean54,endpoint_mean,active_minus_baseline,4,1,generator_1_vs_2,all,2862,0.031754526481814954,0.06350903,0.5206149545772187
clean54,endpoint_mean,active_minus_baseline,4,1,generator_1_vs_2,strong,1749,0.015475766753000032,0.05857611,0.5180102915951973
clean54,endpoint_mean,active_minus_baseline,4,1,independent_MC,all,2862,0.06073258431723601,0.06265275,0.5283018867924528
clean54,endpoint_mean,active_minus_baseline,4,1,independent_MC,strong,1749,0.08702171193514399,0.05461994,0.538021726700972
clean54,endpoint_mean,active_minus_baseline,4,1,direct_N4096,all,2862,0.01565564083275704,0.08059182,0.5083857442348009
clean54,endpoint_mean,active_minus_baseline,4,1,direct_N4096,strong,1749,0.03994852968800553,0.07508522,0.5145797598627787
clean54,endpoint_mean,active_minus_baseline,4,2,generator_0_vs_1,all,2862,0.023587817070350018,0.06588207,0.5038434661076171
clean54,endpoint_mean,active_minus_baseline,4,2,generator_0_vs_1,strong,1749,0.03397029152790994,0.05764015,0.5037164093767867
clean54,endpoint_mean,active_minus_baseline,4,2,generator_0_vs_2,all,2862,0.01890443063146807,0.062716484,0.5101327742837177
clean54,endpoint_mean,active_minus_baseline,4,2,generator_0_vs_2,strong,1749,0.014227818034907538,0.057467315,0.5065751858204688
clean54,endpoint_mean,active_minus_baseline,4,2,generator_1_vs_2,all,2862,0.036423712458664104,0.063051544,0.5164220824598184
